Número de artículo,Descripción del artículo,Código SN,Nombre SN,Válido,De fecha,Hasta fecha,Nº catálogo SN,Descripción de catálogo de SN,Cantidad,Precio especial,Moneda del precio,Descuento en %
100729,ET RIFLE PRET FEM WIDE LEG TALTO  T8 L CORTO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,1/14/2022,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T8  LCORTO,1,175,COP,0
100730,ET RIFLE PRET FEM WIDE LEG TALTO T10 L CORTO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,1/14/2022,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T10  LCORTO,1,175,COP,0
100731,ET RIFLE PRET FEM WIDE LEG TALTO T12 L CORTO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,1/14/2022,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T12  LCORTO,1,175,COP,0
100732,ET RIFLE PRET FEM WIDE LEG TALTO T14 L CORTO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,1/14/2022,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T14  LCORTO,1,175,COP,0
100733,ET RIFLE PRET FEM WIDE LEG TALTO T16 L CORTO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,1/14/2022,,,,1,175,COP,0
100753,ET RIFLE PRET MASC TAPERED T28 L32 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100755,ET RIFLE PRET MASC TAPERED T30 L32 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,4/21/2022,,TAPERED,ETIQUETA PAPEL PRETINA MASCULINO RIFLE TAPERED T30 L32 2021,1,175,COP,0
100757,ET RIFLE PRET MASC TAPERED T32 L32 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100758,ET RIFLE PRET MASC TAPERED T32 L34 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,4/21/2022,,TAPERED,ETIQUETA PAPEL PRETINA MASCULINO RIFLE TAPERED T32 L34 2021,1,175,COP,0
100759,ET RIFLE PRET MASC TAPERED T34 L32 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100765,ET RIFLE PRET FEM STRAIGHT TALTO T4 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100766,ET RIFLE PRET FEM STRAIGHT TALTO T6 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100767,ET RIFLE PRET FEM STRAIGHT TALTO T8 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,STRAIGHT,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 STRAIGHT T8 LREGULAR,1,175,COP,0
100768,ET RIFLE PRET FEM STRAIGHT TALTO T10 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,STRAIGHT,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 STRAIGHT T10 LREGULAR,1,175,COP,0
100769,ET RIFLE PRET FEM STRAIGHT TALTO T12 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100770,ET RIFLE PRET FEM STRAIGHT TALTO T14 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100771,ET RIFLE PRET FEM STRAIGHT TALTO T16 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100799,ET RIFLE PRET MASC STRAIGHT T28 L32 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T28  L32,1,175,COP,0
100800,ET RIFLE PRET MASC STRAIGHT T28 L34 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T28  L34,1,175,COP,0
100801,ET RIFLE PRET MASC STRAIGHT T30 L32 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T30  L32,1,175,COP,0
100802,ET RIFLE PRET MASC STRAIGHT T30 L34 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T30  L34,1,175,COP,0
100803,ET RIFLE PRET MASC STRAIGHT T32 L32 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101623 T32 L32,ETIQUETA PAPEL PRETINA MASCULINO RIFLE 2021 STRAIGHT T32 L32,1,175,COP,0
100804,ET RIFLE PRET MASC STRAIGHT T32 L34 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101623 T32 L34,ETIQUETA PAPEL PRETINA MASCULINO RIFLE 2021 STRAIGHT T32 L34,1,175,COP,0
100805,ET RIFLE PRET MASC STRAIGHT T34 L32 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101623 T34 L32,ETIQUETA PAPEL PRETINA MASCULINO RIFLE 2021 STRAIGHT T34 L32,1,175,COP,0
100806,ET RIFLE PRET MASC STRAIGHT T34 L34 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101623 T34 L34,ETIQUETA PAPEL PRETINA MASCULINO RIFLE 2021 STRAIGHT T34 L34,1,175,COP,0
100807,ET RIFLE PRET MASC STRAIGHT T36 L32 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T36  L32,1,175,COP,0
100808,ET RIFLE PRET MASC STRAIGHT T36 L34 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T36  L34,1,175,COP,0
100809,ET RIFLE PRET MASC STRAIGHT T38 L32 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T38  L32,1,175,COP,0
100810,ET RIFLE PRET MASC STRAIGHT T38 L34 2021 7101623,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710623,ETIQUETA PAPEL PRETINA MASCULINO RIFLE  2021 STRAINGT  T38  L34,1,175,COP,0
100817,ET RIFLE PRET FEM BALLOOM T4 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100818,ET RIFLE PRET FEM BALLOOM T6 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100819,ET RIFLE PRET FEM BALLOOM T8 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100820,ET RIFLE PRET FEM BALLOOM T10 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100821,ET RIFLE PRET FEM BALLOOM T12 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100822,ET RIFLE PRET FEM BALLOOM T14 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100823,ET RIFLE PRET FEM BALLOOM T16 L REGULAR 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100837,ET RIFLE PRET FEM MOM T6 L CORTO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T6 L CORTO,1,175,COP,0
100838,ET RIFLE PRET FEM MOM T8 L CORTO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T8 L CORTO,1,175,COP,0
100839,ET RIFLE PRET FEM MOM T10 L CORTO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T10 L CORTO,1,175.00,COP,0
100840,ET RIFLE PRET FEM MOM T12 L CORTO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T12 L CORTO,1.00,175,COP,0
100841,ET RIFLE PRET FEM MOM T14 L CORTO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T14 L CORTO,1.00,175,COP,0
100842,ET RIFLE PRET FEM MOM T16 L CORTO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T16 L CORTO,1.00,175,COP,0
100844,ET RIFLE PRET FEM MOM T6 L LARGO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T6 L LARGO,1.00,175,COP,0
100845,ET RIFLE PRET FEM MOM T8 L LARGO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T8 L LARGO,1.00,175,COP,0
100846,ET RIFLE PRET FEM MOM T10 L LARGO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T10 L LARGO,1.00,175,COP,0
100847,ET RIFLE PRET FEM MOM T12 L LARGO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T12 L LARGO,1.00,175,COP,0
100848,ET RIFLE PRET FEM MOM T14 L LARGO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T14 L LARGO,1.00,175,COP,0
100849,ET RIFLE PRET FEM MOM T16 L LARGO 2021 7101631,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/31/2022,,7101631 232D011-104,ETIQUETA PAPEL PRETINA FEMENINA RIFLE 2021 MOM T16 L LARGO,1.00,175,COP,0
100850,ET RIFLE PRET FEM SLOUCHY T4 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1.00,175,COP,0
100851,ET RIFLE PRET FEM SLOUCHY T6 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175.00,COP,0
100852,ET RIFLE PRET FEM SLOUCHY T8 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1.00,175,COP,0
100853,ET RIFLE PRET FEM SLOUCHY T10 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1.00,175,COP,0
100854,ET RIFLE PRET FEM SLOUCHY T12 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1.00,175,COP,0
100855,ET RIFLE PRET FEM SLOUCHY T14 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1.00,175,COP,0
100856,ET RIFLE PRET FEM SLOUCHY T16 L REGULAR 2021 7101632,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1.00,175,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,500.00,"1,275.00",COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"1,000.00",727,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"2,000.00",451,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"3,000.00",359,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"5,000.00",286,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"7,000.00",255.00,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"10,000.00",233,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"15,000.00",217,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"20,000.00",208,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"30,000.00",197,COP,0
100864,ET RIFLE GENERICA ENSAMB MEGAFLEX DENIM 2021 7101618,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101618,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT MEGAFLEX,"50,000.00",190,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,500.00,"1,275.00",COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"1,000.00",727,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"2,000.00",451,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"3,000.00",359,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"5,000.00",286,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"7,000.00",255.00,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"10,000.00",233,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"15,000.00",217,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"20,000.00",208,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"30,000.00",197,COP,0
100865,ET RIFLE GENERICA ENSAMB SOFT FLEX DENIM 2021 7101619,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101619,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT SOFTFLEX,"50,000.00",190,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,500.00,"1,275.00",COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"1,000.00",727,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"2,000.00",451,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"3,000.00",359,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"5,000.00",286,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"7,000.00",255,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"10,000.00",233,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"15,000.00",217,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"20,000.00",208,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"30,000.00",197,COP,0
100866,ET RIFLE GENERICA ENSAMB CONFORT DENIM 2021,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/3/2023,,CONFORT,ETIQUETA PAPEL GENERICA + EMSAMBLADA CONFORT,"50,000.00",190,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,500,"1,275.00",COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"1,000.00",727,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"2,000.00",451,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"3,000.00",359,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"5,000.00",286,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"7,000.00",255,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"10,000.00",233,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"15,000.00",217,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"20,000.00",208,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"30,000.00",197,COP,0
100867,ET RIFLE GENERICA ENSAMB ORIGINAL DENIM 2021 7101621,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,7101621,ETIQUETA PAPEL GENERICO + ENSAMBLADA FIT ORIGINAL DENIM,"50,000.00",190,COP,0
100873,ET RIFLE PRET FEM WIDE LEG  TALTO T4 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T4  L LARGO,1,175,COP,0
100874,ET RIFLE PRET FEM WIDE LEG TALTO T6 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T6  L LARGO,1,175,COP,0
100875,ET RIFLE PRET FEM WIDE LEG TALTO T8 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,230B010-231D108 T8 LARGO,WIDE /LEG   / TIRO ALTO LARGO T8 L LARGO,1,175,COP,0
100876,ET RIFLE PRET FEM WIDE LEG TALTO T10 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,230B010-231D108 T10 LARGO,WIDE /LEG   / TIRO ALTO LARGO T10 L LARGO,1,175,COP,0
100877,ET RIFLE PRET FEM WIDE LEG T12 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,230B010-231D108 T12 LARGO,WIDE /LEG   / TIRO ALTO LARGO T12 L LARGO,1,175,COP,0
100878,ET RIFLE PRET FEM WIDE LEG TALTO T14 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,710634,ETIQUETA PAPEL PRETINA FEMINA RIFLE  2021 WIND LEG / TALTO  T14  L LARGO,1,175,COP,0
100879,ET RIFLE PRET FEM WIDE LEG TALTO T16 L LARGO 2021 7101634,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,12/20/2021,,,,1,175,COP,0
100880,ET RIFLE PRET MASC RELAX T28 L32 2021 7101624,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/16/2022,,130B011 T28 L32,ETIQUETA PAPEL PRETINA MASCULINO RIFLE 2021 RELAX T28 L32,1,175,COP,0
100881,ET RIFLE PRET MASC RELAX T28 L34 2021 7101624,CN900588501,COMERCIALIZADORA MUNDO JEANS SAS,Y,3/16/2022,,130B011 T28 L34,ETIQUETA PAPEL PRETINA MASCULINO RIFLE 2021 RELAX T28 L34,1,175,COP,0
